id	cost	status
2780	400.000000	0
2781	400.000000	0
2782	400.000000	0
2783	400.000000	0
2784	400.000000	0
2785	400.000000	0
2786	400.000000	0
2787	400.000000	0
2788	400.000000	0
2789	400.000000	0
2790	400.000000	0
2791	640.000000	0
2792	800.000000	0
2793	800.000000	0
2794	800.000000	0
2795	800.000000	0
2796	560.000000	0
2797	400.000000	0
2798	800.000000	0
2799	840.000000	0
2800	1200.000000	0
2801	1200.000000	0
2802	1200.000000	0
2803	1200.000000	0
2804	1200.000000	0
2805	1200.000000	0
2806	1200.000000	0
2807	1200.000000	0
2808	1200.000000	0
2809	1200.000000	0
2810	1200.000000	0
2811	1200.000000	0
2812	1440.000000	0
2813	1600.000000	0
2814	1560.000000	0
2815	1200.000000	0
2816	1200.000000	0
2817	720.000000	0
2818	400.000000	0
2819	400.000000	0
2820	400.000000	0
2821	400.000000	0
2822	400.000000	0
2823	400.000000	0
2824	400.000000	0
2825	400.000000	0
2826	400.000000	0
2827	400.000000	0
2828	400.000000	0
2829	400.000000	0
2830	400.000000	0
2831	400.000000	0
2832	400.000000	0
2833	400.000000	0
2834	400.000000	0
2835	400.000000	0
2836	400.000000	0
2837	400.000000	0
2838	400.000000	0
2839	400.000000	0
2840	400.000000	0
2841	400.000000	0
2842	400.000000	0
2843	400.000000	0
2844	400.000000	0
2845	400.000000	0
2846	400.000000	0
2847	400.000000	0
2848	400.000000	0
2849	400.000000	0
2850	400.000000	0
2851	400.000000	0
2852	400.000000	0
2853	400.000000	0
2854	400.000000	0
2855	400.000000	0
2856	400.000000	0
2857	640.000000	0
2858	800.000000	0
2859	800.000000	0
2860	800.000000	0
2861	800.000000	0
2862	800.000000	0
2863	800.000000	0
2864	760.000000	0
2865	400.000000	0
2866	400.000000	0
2867	400.000000	0
2868	400.000000	0
2869	400.000000	0
2870	400.000000	0
2871	400.000000	0
2872	400.000000	0
2873	400.000000	0
2874	400.000000	0
2875	400.000000	0
2876	400.000000	0
2877	400.000000	0
2878	400.000000	0
2879	400.000000	0
2880	400.000000	0
2881	400.000000	0
2882	400.000000	0
2883	400.000000	0
2884	400.000000	0
2885	400.000000	0
2886	400.000000	0
2887	400.000000	0
2888	400.000000	0
2889	400.000000	0
2890	400.000000	0
2891	400.000000	0
2892	640.000000	0
2893	800.000000	0
2894	800.000000	0
2895	800.000000	0
2896	800.000000	0
2897	560.000000	0
2898	400.000000	0
2899	360.000000	0
2900	400.000000	0
2901	640.000000	0
2902	800.000000	0
2903	840.000000	0
2904	1200.000000	0
2905	1200.000000	0
2906	1200.000000	0
2907	1200.000000	0
2908	1200.000000	0
2909	1200.000000	0
2910	1200.000000	0
2911	1200.000000	0
2912	1200.000000	0
2913	1200.000000	0
2914	1200.000000	0
2915	1200.000000	0
2916	1440.000000	0
2917	1600.000000	0
2918	1560.000000	0
2919	1200.000000	0
2920	1200.000000	0
2921	720.000000	0
2922	400.000000	0
2923	400.000000	0
2924	400.000000	0
2925	400.000000	0
2926	400.000000	0
2927	400.000000	0
2928	400.000000	0
2929	400.000000	0
2930	400.000000	0
2931	400.000000	0
2932	400.000000	0
2933	400.000000	0
2934	400.000000	0
2935	400.000000	0
2936	400.000000	0
2937	400.000000	0
2938	400.000000	0
2939	400.000000	0
2940	400.000000	0
2941	400.000000	0
2942	400.000000	0
2943	360.000000	0
2944	400.000000	0
2945	400.000000	0
2946	400.000000	0
2947	400.000000	0
2948	400.000000	0
2949	400.000000	0
2950	400.000000	0
2951	400.000000	0
2952	400.000000	0
2953	400.000000	0
2954	400.000000	0
2955	400.000000	0
2956	400.000000	0
2957	400.000000	0
2958	400.000000	0
2959	400.000000	0
2960	400.000000	0
2961	424.000000	0
2962	640.000000	0
2963	640.000000	0
2964	736.000000	0
2965	800.000000	0
2966	800.000000	0
2967	800.000000	0
2968	800.000000	0
2969	656.000000	0
2970	560.000000	0
2971	544.000000	0
2972	400.000000	0
2973	400.000000	0
2974	400.000000	0
2975	400.000000	0
2976	400.000000	0
2977	400.000000	0
2978	400.000000	0
2979	400.000000	0
2980	400.000000	0
2981	400.000000	0
2982	400.000000	0
2983	400.000000	0
2984	400.000000	0
2985	400.000000	0
2986	400.000000	0
2987	400.000000	0
2988	400.000000	0
2989	400.000000	0
2990	400.000000	0
2991	400.000000	0
2992	400.000000	0
2993	400.000000	0
2994	400.000000	0
2995	400.000000	0
2996	400.000000	0
2997	400.000000	0
2998	400.000000	0
2999	640.000000	0
3000	800.000000	0
3001	824.000000	0
3002	1040.000000	0
3003	1040.000000	0
3004	800.000000	0
3005	640.000000	0
3006	624.000000	0
3007	496.000000	0
3008	640.000000	0
3009	640.000000	0
3010	736.000000	0
3011	800.000000	0
3012	864.000000	0
3013	1440.000000	0
3014	1440.000000	0
3015	1296.000000	0
3016	1200.000000	0
3017	1200.000000	0
3018	1200.000000	0
3019	1200.000000	0
3020	1200.000000	0
3021	1200.000000	0
3022	1200.000000	0
3023	1200.000000	0
3024	1200.000000	0
3025	1152.000000	0
3026	1120.000000	0
3027	1104.000000	0
3028	960.000000	0
3029	960.000000	0
3030	624.000000	0
3031	400.000000	0
3032	400.000000	0
3033	400.000000	0
3034	400.000000	0
3035	400.000000	0
3036	400.000000	0
3037	400.000000	0
3038	400.000000	0
3039	400.000000	0
3040	400.000000	0
3041	400.000000	0
3042	400.000000	0
3043	400.000000	0
3044	400.000000	0
3045	400.000000	0
3046	400.000000	0
3047	400.000000	0
3048	400.000000	0
3049	400.000000	0
3050	240.000000	0
3051	400.000000	0
3052	400.000000	0
3053	400.000000	0
3054	400.000000	0
3055	400.000000	0
3056	400.000000	0
3057	400.000000	0
3058	400.000000	0
3059	400.000000	0
3060	400.000000	0
3061	400.000000	0
3062	400.000000	0
3063	400.000000	0
3064	400.000000	0
3065	400.000000	0
3066	440.000000	0
3067	800.000000	0
3068	800.000000	0
3069	800.000000	0
3070	800.000000	0
3071	800.000000	0
3072	800.000000	0
3073	800.000000	0
3074	560.000000	0
3075	400.000000	0
3076	400.000000	0
3077	400.000000	0
3078	400.000000	0
3079	400.000000	0
3080	400.000000	0
3081	400.000000	0
3082	400.000000	0
3083	400.000000	0
3084	400.000000	0
3085	400.000000	0
3086	400.000000	0
3087	400.000000	0
3088	400.000000	0
3089	400.000000	0
3090	400.000000	0
3091	400.000000	0
3092	400.000000	0
3093	400.000000	0
3094	400.000000	0
3095	400.000000	0
3096	400.000000	0
3097	400.000000	0
3098	400.000000	0
3099	400.000000	0
3100	400.000000	0
3101	400.000000	0
3102	400.000000	0
3103	400.000000	0
3104	640.000000	0
3105	800.000000	0
3106	840.000000	0
3107	1200.000000	0
3108	1200.000000	0
3109	960.000000	0
3110	800.000000	0
3111	800.000000	0
3112	800.000000	0
3113	800.000000	0
3114	560.000000	0
3115	400.000000	0
3116	800.000000	0
3117	800.000000	0
3118	800.000000	0
3119	800.000000	0
3120	800.000000	0
3121	800.000000	0
3122	800.000000	0
3123	880.000000	0
3124	1600.000000	0
3125	1600.000000	0
3126	1360.000000	0
3127	1200.000000	0
3128	1200.000000	0
3129	1200.000000	0
3130	1200.000000	0
3131	1200.000000	0
3132	1200.000000	0
3133	1200.000000	0
3134	1200.000000	0
3135	1200.000000	0
3136	960.000000	0
3137	800.000000	0
3138	800.000000	0
3139	800.000000	0
3140	800.000000	0
3141	560.000000	0
3142	400.000000	0
3143	400.000000	0
3144	400.000000	0
3145	400.000000	0
3146	400.000000	0
3147	400.000000	0
3148	400.000000	0
3149	400.000000	0
3150	400.000000	0
3151	400.000000	0
3152	400.000000	0
3153	400.000000	0
3154	400.000000	0
3155	400.000000	0
3156	400.000000	0
3157	400.000000	0
3158	400.000000	0
3159	400.000000	0
3160	400.000000	0
3161	400.000000	0
3162	400.000000	0
3163	400.000000	0
3164	400.000000	0
3165	400.000000	0
3166	400.000000	0
3167	400.000000	0
3168	400.000000	0
3169	400.000000	0
3170	400.000000	0
3171	400.000000	0
3172	424.000000	0
3173	440.000000	0
3174	476.000000	0
3175	800.000000	0
3176	800.000000	0
3177	800.000000	0
3178	800.000000	0
3179	796.000000	0
3180	760.000000	0
3181	760.000000	0
3182	544.000000	0
3183	400.000000	0
3184	400.000000	0
3185	400.000000	0
3186	400.000000	0
3187	400.000000	0
3188	400.000000	0
3189	400.000000	0
3190	400.000000	0
3191	400.000000	0
3192	400.000000	0
3193	400.000000	0
3194	400.000000	0
3195	400.000000	0
3196	400.000000	0
3197	400.000000	0
3198	400.000000	0
3199	400.000000	0
3200	400.000000	0
3201	400.000000	0
3202	400.000000	0
3203	400.000000	0
3204	400.000000	0
3205	400.000000	0
3206	400.000000	0
3207	400.000000	0
3208	400.000000	0
3209	400.000000	0
3210	400.000000	0
3211	400.000000	0
3212	640.000000	0
3213	800.000000	0
3214	836.000000	0
3215	1160.000000	0
3216	1160.000000	0
3217	944.000000	0
3218	800.000000	0
3219	800.000000	0
3220	800.000000	0
3221	800.000000	0
3222	584.000000	0
3223	440.000000	0
3224	404.000000	0
3225	152.000000	0
3226	800.000000	0
3227	800.000000	0
3228	776.000000	0
3229	760.000000	0
3230	772.000000	0
3231	880.000000	0
3232	880.000000	0
3233	880.000000	0
3234	880.000000	0
3235	944.000000	0
3236	1520.000000	0
3237	1520.000000	0
3238	1328.000000	0
3239	1200.000000	0
3240	1200.000000	0
3241	1200.000000	0
3242	1200.000000	0
3243	1200.000000	0
3244	1200.000000	0
3245	1196.000000	0
3246	1160.000000	0
3247	1160.000000	0
3248	920.000000	0
3249	760.000000	0
3250	760.000000	0
3251	760.000000	0
3252	544.000000	0
3253	400.000000	0
3254	400.000000	0
3255	400.000000	0
3256	400.000000	0
3257	400.000000	0
3258	400.000000	0
3259	400.000000	0
3260	400.000000	0
3261	400.000000	0
3262	400.000000	0
3263	400.000000	0
3264	400.000000	0
3265	400.000000	0
3266	400.000000	0
3267	400.000000	0
3268	400.000000	0
3269	400.000000	0
3270	400.000000	0
3271	400.000000	0
3272	400.000000	0
3273	400.000000	0
3274	400.000000	0
3275	400.000000	0
3276	400.000000	0
3277	400.000000	0
3278	400.000000	0
3279	400.000000	0
3280	240.000000	0
3281	400.000000	0
3282	400.000000	0
3283	400.000000	0
3284	400.000000	0
3285	400.000000	0
3286	400.000000	0
3287	640.000000	0
3288	800.000000	0
3289	800.000000	0
3290	800.000000	0
3291	800.000000	0
3292	800.000000	0
3293	800.000000	0
3294	760.000000	0
3295	400.000000	0
3296	400.000000	0
3297	400.000000	0
3298	400.000000	0
3299	400.000000	0
3300	400.000000	0
3301	400.000000	0
3302	400.000000	0
3303	400.000000	0
3304	400.000000	0
3305	400.000000	0
3306	400.000000	0
3307	400.000000	0
3308	400.000000	0
3309	400.000000	0
3310	400.000000	0
3311	400.000000	0
3312	400.000000	0
3313	400.000000	0
3314	400.000000	0
3315	400.000000	0
3316	400.000000	0
3317	400.000000	0
3318	400.000000	0
3319	400.000000	0
3320	400.000000	0
3321	400.000000	0
3322	400.000000	0
3323	400.000000	0
3324	400.000000	0
3325	400.000000	0
3326	400.000000	0
3327	640.000000	0
3328	800.000000	0
3329	800.000000	0
3330	800.000000	0
3331	800.000000	0
3332	800.000000	0
3333	800.000000	0
3334	800.000000	0
3335	800.000000	0
3336	800.000000	0
3337	800.000000	0
3338	800.000000	0
3339	800.000000	0
3340	800.000000	0
3341	800.000000	0
3342	560.000000	0
3343	800.000000	0
3344	800.000000	0
3345	800.000000	0
3346	800.000000	0
3347	800.000000	0
3348	800.000000	0
3349	560.000000	0
3350	400.000000	0
3351	520.000000	0
3352	1600.000000	0
3353	1600.000000	0
3354	1600.000000	0
3355	1600.000000	0
3356	1520.000000	0
3357	800.000000	0
3358	800.000000	0
3359	1040.000000	0
3360	1200.000000	0
3361	1200.000000	0
3362	1200.000000	0
3363	1200.000000	0
3364	1200.000000	0
3365	1200.000000	0
3366	1160.000000	0
3367	800.000000	0
3368	800.000000	0
3369	560.000000	0
3370	400.000000	0
3371	400.000000	0
3372	400.000000	0
3373	400.000000	0
3374	400.000000	0
3375	400.000000	0
3376	400.000000	0
3377	400.000000	0
3378	400.000000	0
3379	400.000000	0
3380	400.000000	0
3381	400.000000	0
3382	400.000000	0
3383	400.000000	0
3384	400.000000	0
3385	400.000000	0
3386	400.000000	0
3387	400.000000	0
3388	400.000000	0
3389	400.000000	0
3390	400.000000	0
3391	400.000000	0
3392	400.000000	0
3393	240.000000	0
3394	400.000000	0
3395	400.000000	0
3396	400.000000	0
3397	400.000000	0
3398	400.000000	0
3399	400.000000	0
3400	400.000000	0
3401	400.000000	0
3402	400.000000	0
3403	640.000000	0
3404	800.000000	0
3405	800.000000	0
3406	800.000000	0
3407	800.000000	0
3408	800.000000	0
3409	800.000000	0
3410	760.000000	0
3411	400.000000	0
3412	400.000000	0
3413	400.000000	0
3414	400.000000	0
3415	400.000000	0
3416	400.000000	0
3417	400.000000	0
3418	400.000000	0
3419	400.000000	0
3420	400.000000	0
3421	400.000000	0
3422	400.000000	0
3423	400.000000	0
3424	400.000000	0
3425	400.000000	0
3426	400.000000	0
3427	400.000000	0
3428	400.000000	0
3429	400.000000	0
3430	400.000000	0
3431	400.000000	0
3432	400.000000	0
3433	400.000000	0
3434	400.000000	0
3435	400.000000	0
3436	400.000000	0
3437	400.000000	0
3438	400.000000	0
3439	400.000000	0
3440	400.000000	0
3441	400.000000	0
3442	400.000000	0
3443	640.000000	0
3444	800.000000	0
3445	800.000000	0
3446	800.000000	0
3447	800.000000	0
3448	800.000000	0
3449	800.000000	0
3450	800.000000	0
3451	800.000000	0
3452	800.000000	0
3453	800.000000	0
3454	800.000000	0
3455	800.000000	0
3456	800.000000	0
3457	800.000000	0
3458	560.000000	0
3459	400.000000	0
3460	400.000000	0
3461	400.000000	0
3462	400.000000	0
3463	400.000000	0
3464	400.000000	0
3465	440.000000	0
3466	800.000000	0
3467	800.000000	0
3468	800.000000	0
3469	800.000000	0
3470	800.000000	0
3471	800.000000	0
3472	560.000000	0
3473	400.000000	0
3474	520.000000	0
3475	1600.000000	0
3476	1600.000000	0
3477	1600.000000	0
3478	1600.000000	0
3479	1520.000000	0
3480	800.000000	0
3481	800.000000	0
3482	1040.000000	0
3483	1200.000000	0
3484	1200.000000	0
3485	1200.000000	0
3486	1200.000000	0
3487	1200.000000	0
3488	1200.000000	0
3489	1160.000000	0
3490	800.000000	0
3491	800.000000	0
3492	400.000000	0
3493	400.000000	0
3494	400.000000	0
3495	400.000000	0
3496	400.000000	0
3497	400.000000	0
3498	400.000000	0
3499	400.000000	0
3500	400.000000	0
3501	400.000000	0
3502	400.000000	0
3503	400.000000	0
3504	400.000000	0
3505	400.000000	0
3506	400.000000	0
3507	400.000000	0
3508	400.000000	0
3509	400.000000	0
3510	400.000000	0
3511	400.000000	0
3512	400.000000	0
3513	400.000000	0
3514	400.000000	0
3515	400.000000	0
3516	400.000000	0
3517	400.000000	0
3518	400.000000	0
3519	400.000000	0
3520	424.000000	0
3521	640.000000	0
3522	640.000000	0
3523	736.000000	0
3524	800.000000	0
3525	800.000000	0
3526	800.000000	0
3527	800.000000	0
3528	800.000000	0
3529	800.000000	0
3530	760.000000	0
3531	400.000000	0
3532	400.000000	0
3533	400.000000	0
3534	400.000000	0
3535	400.000000	0
3536	400.000000	0
3537	400.000000	0
3538	400.000000	0
3539	400.000000	0
3540	400.000000	0
3541	400.000000	0
3542	400.000000	0
3543	400.000000	0
3544	400.000000	0
3545	400.000000	0
3546	400.000000	0
3547	400.000000	0
3548	400.000000	0
3549	400.000000	0
3550	400.000000	0
3551	400.000000	0
3552	400.000000	0
3553	400.000000	0
3554	400.000000	0
3555	400.000000	0
3556	400.000000	0
3557	400.000000	0
3558	400.000000	0
3559	400.000000	0
3560	400.000000	0
3561	400.000000	0
3562	400.000000	0
3563	640.000000	0
3564	800.000000	0
3565	800.000000	0
3566	800.000000	0
3567	800.000000	0
3568	800.000000	0
3569	800.000000	0
3570	800.000000	0
3571	800.000000	0
3572	800.000000	0
3573	800.000000	0
3574	800.000000	0
3575	800.000000	0
3576	800.000000	0
3577	800.000000	0
3578	704.000000	0
3579	640.000000	0
3580	640.000000	0
3581	640.000000	0
3582	640.000000	0
3583	640.000000	0
3584	640.000000	0
3585	656.000000	0
3586	800.000000	0
3587	800.000000	0
3588	656.000000	0
3589	992.000000	0
3590	1120.000000	0
3591	1144.000000	0
3592	1360.000000	0
3593	1360.000000	0
3594	1216.000000	0
3595	1120.000000	0
3596	1136.000000	0
3597	1280.000000	0
3598	1280.000000	0
3599	1232.000000	0
3600	1200.000000	0
3601	1152.000000	0
3602	720.000000	0
3603	720.000000	0
3604	720.000000	0
3605	720.000000	0
3606	704.000000	0
3607	400.000000	0
3608	400.000000	0
3609	400.000000	0
3610	400.000000	0
3611	400.000000	0
3612	400.000000	0
3613	400.000000	0
3614	400.000000	0
3615	400.000000	0
3616	400.000000	0
3617	400.000000	0
3618	400.000000	0
3619	400.000000	0
3620	400.000000	0
3621	400.000000	0
3622	400.000000	0
3623	400.000000	0
3624	400.000000	0
3625	400.000000	0
3626	400.000000	0
3627	400.000000	0
3628	400.000000	0
3629	400.000000	0
3630	400.000000	0
3631	400.000000	0
3632	400.000000	0
3633	400.000000	0
3634	400.000000	0
3635	400.000000	0
3636	400.000000	0
3637	440.000000	0
3638	800.000000	0
3639	800.000000	0
3640	800.000000	0
3641	800.000000	0
3642	800.000000	0
3643	800.000000	0
3644	800.000000	0
3645	800.000000	0
3646	800.000000	0
3647	760.000000	0
3648	400.000000	0
3649	400.000000	0
3650	400.000000	0
3651	400.000000	0
3652	400.000000	0
3653	400.000000	0
3654	400.000000	0
3655	400.000000	0
3656	400.000000	0
3657	400.000000	0
3658	400.000000	0
3659	400.000000	0
3660	400.000000	0
3661	400.000000	0
3662	400.000000	0
3663	400.000000	0
3664	400.000000	0
3665	400.000000	0
3666	400.000000	0
3667	400.000000	0
3668	400.000000	0
3669	400.000000	0
3670	400.000000	0
3671	400.000000	0
3672	400.000000	0
3673	400.000000	0
3674	400.000000	0
3675	400.000000	0
3676	400.000000	0
3677	400.000000	0
3678	400.000000	0
3679	400.000000	0
3680	640.000000	0
3681	800.000000	0
3682	800.000000	0
3683	800.000000	0
3684	800.000000	0
3685	800.000000	0
3686	800.000000	0
3687	800.000000	0
3688	800.000000	0
3689	800.000000	0
3690	800.000000	0
3691	800.000000	0
3692	800.000000	0
3693	800.000000	0
3694	800.000000	0
3695	800.000000	0
3696	800.000000	0
3697	800.000000	0
3698	800.000000	0
3699	800.000000	0
3700	800.000000	0
3701	800.000000	0
3702	800.000000	0
3703	800.000000	0
3704	800.000000	0
3705	560.000000	0
3706	400.000000	0
3707	440.000000	0
3708	800.000000	0
3709	800.000000	0
3710	1280.000000	0
3711	1600.000000	0
3712	1560.000000	0
3713	1200.000000	0
3714	1200.000000	0
3715	960.000000	0
3716	800.000000	0
3717	880.000000	0
3718	1600.000000	0
3719	1600.000000	0
3720	1360.000000	0
3721	1200.000000	0
3722	1120.000000	0
3723	400.000000	0
3724	400.000000	0
3725	400.000000	0
3726	400.000000	0
3727	400.000000	0
3728	400.000000	0
3729	400.000000	0
3730	400.000000	0
3731	400.000000	0
3732	400.000000	0
3733	400.000000	0
3734	400.000000	0
3735	400.000000	0
3736	400.000000	0
3737	400.000000	0
3738	400.000000	0
3739	400.000000	0
3740	400.000000	0
3741	400.000000	0
3742	400.000000	0
3743	400.000000	0
3744	400.000000	0
3745	400.000000	0
3746	400.000000	0
3747	400.000000	0
3748	400.000000	0
3749	400.000000	0
3750	400.000000	0
3751	400.000000	0
3752	400.000000	0
3753	400.000000	0
3754	400.000000	0
3755	400.000000	0
3756	400.000000	0
3757	400.000000	0
3758	400.000000	0
3759	440.000000	0
3760	476.000000	0
3761	800.000000	0
3762	800.000000	0
3763	800.000000	0
3764	800.000000	0
3765	796.000000	0
3766	760.000000	0
3767	760.000000	0
3768	784.000000	0
3769	800.000000	0
3770	760.000000	0
3771	400.000000	0
3772	400.000000	0
3773	400.000000	0
3774	400.000000	0
3775	400.000000	0
3776	400.000000	0
3777	400.000000	0
3778	400.000000	0
3779	400.000000	0
3780	400.000000	0
3781	400.000000	0
3782	400.000000	0
3783	400.000000	0
3784	400.000000	0
3785	400.000000	0
3786	400.000000	0
3787	400.000000	0
3788	400.000000	0
3789	400.000000	0
3790	400.000000	0
3791	400.000000	0
3792	400.000000	0
3793	400.000000	0
3794	400.000000	0
3795	400.000000	0
3796	400.000000	0
3797	400.000000	0
3798	400.000000	0
3799	400.000000	0
3800	400.000000	0
3801	400.000000	0
3802	400.000000	0
3803	640.000000	0
3804	800.000000	0
3805	796.000000	0
3806	760.000000	0
3807	760.000000	0
3808	760.000000	0
3809	760.000000	0
3810	760.000000	0
3811	760.000000	0
3812	760.000000	0
3813	784.000000	0
3814	800.000000	0
3815	800.000000	0
3816	800.000000	0
3817	800.000000	0
3818	800.000000	0
3819	800.000000	0
3820	800.000000	0
3821	800.000000	0
3822	800.000000	0
3823	800.000000	0
3824	800.000000	0
3825	800.000000	0
3826	584.000000	0
3827	440.000000	0
3828	484.000000	0
3829	880.000000	0
3830	880.000000	0
3831	1264.000000	0
3832	1520.000000	0
3833	1484.000000	0
3834	1160.000000	0
3835	1160.000000	0
3836	992.000000	0
3837	880.000000	0
3838	952.000000	0
3839	1600.000000	0
3840	1600.000000	0
3841	1312.000000	0
3842	1120.000000	0
3843	1048.000000	0
3844	400.000000	0
3845	400.000000	0
3846	400.000000	0
3847	400.000000	0
3848	400.000000	0
3849	400.000000	0
3850	400.000000	0
3851	400.000000	0
3852	400.000000	0
3853	400.000000	0
3854	400.000000	0
3855	400.000000	0
3856	400.000000	0
3857	400.000000	0
3858	400.000000	0
3859	400.000000	0
3860	400.000000	0
3861	400.000000	0
3862	396.000000	0
3863	384.000000	0
3864	400.000000	0
3865	400.000000	0
3866	400.000000	0
3867	400.000000	0
3868	376.000000	0
3869	360.000000	0
3870	360.000000	0
3871	360.000000	0
3872	360.000000	0
3873	360.000000	0
3874	360.000000	0
3875	360.000000	0
3876	360.000000	0
3877	400.000000	0
3878	400.000000	0
3879	360.000000	0
3880	800.000000	0
3881	800.000000	0
3882	800.000000	0
3883	800.000000	0
3884	800.000000	0
3885	800.000000	0
3886	760.000000	0
3887	400.000000	0
3888	400.000000	0
3889	640.000000	0
3890	800.000000	0
3891	760.000000	0
3892	400.000000	0
3893	400.000000	0
3894	400.000000	0
3895	400.000000	0
3896	400.000000	0
3897	400.000000	0
3898	400.000000	0
3899	400.000000	0
3900	400.000000	0
3901	400.000000	0
3902	400.000000	0
3903	400.000000	0
3904	400.000000	0
3905	400.000000	0
3906	400.000000	0
3907	400.000000	0
3908	400.000000	0
3909	400.000000	0
3910	400.000000	0
3911	400.000000	0
3912	400.000000	0
3913	400.000000	0
3914	400.000000	0
3915	400.000000	0
3916	400.000000	0
3917	400.000000	0
3918	400.000000	0
3919	400.000000	0
3920	400.000000	0
3921	400.000000	0
3922	400.000000	0
3923	400.000000	0
3924	640.000000	0
3925	800.000000	0
3926	760.000000	0
3927	400.000000	0
3928	400.000000	0
3929	400.000000	0
3930	400.000000	0
3931	400.000000	0
3932	400.000000	0
3933	400.000000	0
3934	640.000000	0
3935	800.000000	0
3936	800.000000	0
3937	800.000000	0
3938	800.000000	0
3939	800.000000	0
3940	800.000000	0
3941	800.000000	0
3942	800.000000	0
3943	800.000000	0
3944	800.000000	0
3945	800.000000	0
3946	800.000000	0
3947	800.000000	0
3948	800.000000	0
3949	800.000000	0
3950	800.000000	0
3951	880.000000	0
3952	1600.000000	0
3953	1600.000000	0
3954	1120.000000	0
3955	800.000000	0
3956	800.000000	0
3957	800.000000	0
3958	800.000000	0
3959	1280.000000	0
3960	1600.000000	0
3961	1600.000000	0
3962	1600.000000	0
3963	1600.000000	0
3964	880.000000	0
3965	400.000000	0
3966	400.000000	0
3967	400.000000	0
3968	400.000000	0
3969	400.000000	0
3970	400.000000	0
3971	400.000000	0
3972	400.000000	0
3973	400.000000	0
3974	400.000000	0
3975	400.000000	0
3976	400.000000	0
3977	400.000000	0
3978	400.000000	0
3979	400.000000	0
3980	400.000000	0
3981	400.000000	0
3982	400.000000	0
3983	400.000000	0
3984	400.000000	0
3985	160.000000	0
3986	400.000000	0
3987	400.000000	0
3988	400.000000	0
3989	360.000000	0
3990	800.000000	0
3991	800.000000	0
3992	800.000000	0
3993	800.000000	0
3994	800.000000	0
3995	800.000000	0
3996	760.000000	0
3997	400.000000	0
3998	400.000000	0
3999	640.000000	0
4000	800.000000	0
4001	760.000000	0
4002	400.000000	0
4003	400.000000	0
4004	400.000000	0
4005	400.000000	0
4006	400.000000	0
4007	400.000000	0
4008	400.000000	0
4009	400.000000	0
4010	400.000000	0
4011	400.000000	0
4012	400.000000	0
4013	400.000000	0
4014	400.000000	0
4015	400.000000	0
4016	400.000000	0
4017	400.000000	0
4018	400.000000	0
4019	400.000000	0
4020	400.000000	0
4021	400.000000	0
4022	400.000000	0
4023	400.000000	0
4024	400.000000	0
4025	400.000000	0
4026	400.000000	0
4027	400.000000	0
4028	400.000000	0
4029	400.000000	0
4030	400.000000	0
4031	400.000000	0
4032	400.000000	0
4033	400.000000	0
4034	640.000000	0
4035	800.000000	0
4036	760.000000	0
4037	400.000000	0
4038	400.000000	0
4039	400.000000	0
4040	400.000000	0
4041	400.000000	0
4042	400.000000	0
4043	400.000000	0
4044	640.000000	0
4045	800.000000	0
4046	800.000000	0
4047	800.000000	0
4048	800.000000	0
4049	800.000000	0
4050	800.000000	0
4051	800.000000	0
4052	800.000000	0
4053	800.000000	0
4054	800.000000	0
4055	800.000000	0
4056	800.000000	0
4057	800.000000	0
4058	800.000000	0
4059	800.000000	0
4060	800.000000	0
4061	880.000000	0
4062	1600.000000	0
4063	1600.000000	0
4064	1120.000000	0
4065	800.000000	0
4066	800.000000	0
4067	800.000000	0
4068	800.000000	0
4069	1280.000000	0
4070	1600.000000	0
4071	1600.000000	0
4072	1600.000000	0
4073	1600.000000	0
4074	880.000000	0
4075	400.000000	0
4076	400.000000	0
4077	400.000000	0
4078	400.000000	0
4079	400.000000	0
4080	400.000000	0
4081	400.000000	0
4082	400.000000	0
4083	400.000000	0
4084	400.000000	0
4085	400.000000	0
4086	400.000000	0
4087	400.000000	0
4088	400.000000	0
4089	360.000000	0
4090	800.000000	0
4091	800.000000	0
4092	800.000000	0
4093	800.000000	0
4094	656.000000	0
4095	560.000000	0
4096	568.000000	0
4097	640.000000	0
4098	640.000000	0
4099	592.000000	0
4100	560.000000	0
4101	544.000000	0
4102	400.000000	0
4103	400.000000	0
4104	400.000000	0
4105	400.000000	0
4106	400.000000	0
4107	400.000000	0
4108	400.000000	0
4109	400.000000	0
4110	400.000000	0
4111	400.000000	0
4112	400.000000	0
4113	400.000000	0
4114	400.000000	0
4115	400.000000	0
4116	400.000000	0
4117	400.000000	0
4118	400.000000	0
4119	400.000000	0
4120	400.000000	0
4121	400.000000	0
4122	400.000000	0
4123	400.000000	0
4124	400.000000	0
4125	400.000000	0
4126	400.000000	0
4127	400.000000	0
4128	400.000000	0
4129	400.000000	0
4130	400.000000	0
4131	400.000000	0
4132	400.000000	0
4133	400.000000	0
4134	640.000000	0
4135	800.000000	0
4136	784.000000	0
4137	640.000000	0
4138	640.000000	0
4139	496.000000	0
4140	400.000000	0
4141	400.000000	0
4142	400.000000	0
4143	400.000000	0
4144	496.000000	0
4145	560.000000	0
4146	560.000000	0
4147	560.000000	0
4148	560.000000	0
4149	560.000000	0
4150	560.000000	0
4151	584.000000	0
4152	800.000000	0
4153	800.000000	0
4154	800.000000	0
4155	800.000000	0
4156	800.000000	0
4157	800.000000	0
4158	800.000000	0
4159	944.000000	0
4160	1040.000000	0
4161	1072.000000	0
4162	1360.000000	0
